temp_C,time_min,h2so4_M,h2o2_M,pulp_density_gL,Li_pct,Ni_pct,Co_pct,Mn_pct
42.0,360.0,0.3,0.333333,228.667,25.58,27.211,24.594,18.941
42.0,360.0,0.3,0.333333,333.0,3.661,3.587,3.285,1.418
42.0,360.0,0.3,0.666667,20.0,68.258,65.332,65.437,68.021
42.0,360.0,0.3,0.666667,124.333,67.585,70.211,65.962,64.326
42.0,360.0,0.3,0.666667,228.667,25.58,27.211,24.593,18.941
42.0,360.0,0.3,0.666667,333.0,3.661,3.587,3.285,1.418
42.0,360.0,0.3,1.0,20.0,68.256,65.331,65.436,68.02
42.0,360.0,0.3,1.0,124.333,67.583,70.209,65.961,64.325
42.0,360.0,0.3,1.0,228.667,25.579,27.21,24.593,18.94
42.0,360.0,0.3,1.0,333.0,3.661,3.587,3.285,1.418
42.0,360.0,0.725,0.0,20.0,68.26,65.336,65.44,68.022
42.0,360.0,0.725,0.0,124.333,67.587,70.214,65.965,64.328
42.0,360.0,0.725,0.0,228.667,25.581,27.212,24.594,18.942
42.0,360.0,0.725,0.0,333.0,3.661,3.587,3.285,1.418
42.0,360.0,0.725,0.333333,20.0,68.26,65.336,65.44,68.023
42.0,360.0,0.725,0.333333,124.333,67.587,70.214,65.965,64.328
42.0,360.0,0.725,0.333333,228.667,25.581,27.212,24.594,18.942
42.0,360.0,0.725,0.333333,333.0,3.661,3.587,3.285,1.418
42.0,360.0,0.725,0.666667,20.0,68.259,65.335,65.439,68.022
42.0,360.0,0.725,0.666667,124.333,67.586,70.214,65.964,64.328
42.0,360.0,0.725,0.666667,228.667,25.581,27.212,24.594,18.941
42.0,360.0,0.725,0.666667,333.0,3.661,3.587,3.285,1.418
42.0,360.0,0.725,1.0,20.0,68.258,65.334,65.438,68.021
42.0,360.0,0.725,1.0,124.333,67.585,70.212,65.963,64.326
42.0,360.0,0.725,1.0,228.667,25.58,27.211,24.593,18.941
42.0,360.0,0.725,1.0,333.0,3.661,3.587,3.285,1.418
42.0,360.0,1.15,0.0,20.0,68.26,65.338,65.441,68.022
42.0,360.0,1.15,0.0,124.333,67.587,70.216,65.966,64.328
42.0,360.0,1.15,0.0,228.667,25.581,27.213,24.595,18.942
42.0,360.0,1.15,0.0,333.0,3.661,3.587,3.285,1.418
42.0,360.0,1.15,0.333333,20.0,68.26,65.338,65.441,68.022
42.0,360.0,1.15,0.333333,124.333,67.587,70.216,65.966,64.329
42.0,360.0,1.15,0.333333,228.667,25.581,27.213,24.595,18.942
42.0,360.0,1.15,0.333333,333.0,3.661,3.587,3.285,1.418
42.0,360.0,1.15,0.666667,20.0,68.259,65.337,65.441,68.022
42.0,360.0,1.15,0.666667,124.333,67.586,70.215,65.965,64.328
42.0,360.0,1.15,0.666667,228.667,25.581,27.212,24.594,18.942
42.0,360.0,1.15,0.666667,333.0,3.661,3.587,3.285,1.418
42.0,360.0,1.15,1.0,20.0,68.258,65.336,65.439,68.021
42.0,360.0,1.15,1.0,124.333,67.585,70.213,65.964,64.326
42.0,360.0,1.15,1.0,228.667,25.58,27.211,24.594,18.941
42.0,360.0,1.15,1.0,333.0,3.661,3.587,3.285,1.418
42.0,360.0,1.575,0.0,20.0,68.259,65.338,65.441,68.02
42.0,360.0,1.575,0.0,124.333,67.586,70.216,65.966,64.327
42.0,360.0,1.575,0.0,228.667,25.581,27.212,24.595,18.942
42.0,360.0,1.575,0.0,333.0,3.661,3.587,3.285,1.418
42.0,360.0,1.575,0.333333,20.0,68.259,65.339,65.441,68.02
42.0,360.0,1.575,0.333333,124.333,67.586,70.216,65.966,64.327
42.0,360.0,1.575,0.333333,228.667,25.581,27.212,24.594,18.942
42.0,360.0,1.575,0.333333,333.0,3.661,3.587,3.285,1.418
42.0,360.0,1.575,0.666667,20.0,68.258,65.338,65.441,68.02
42.0,360.0,1.575,0.666667,124.333,67.586,70.215,65.965,64.326
42.0,360.0,1.575,0.666667,228.667,25.58,27.212,24.594,18.941
42.0,360.0,1.575,0.666667,333.0,3.661,3.587,3.285,1.418
42.0,360.0,1.575,1.0,20.0,68.257,65.337,65.439,68.019
42.0,360.0,1.575,1.0,124.333,67.584,70.213,65.963,64.325
42.0,360.0,1.575,1.0,228.667,25.58,27.211,24.593,18.941
42.0,360.0,1.575,1.0,333.0,3.661,3.587,3.285,1.418
42.0,360.0,2.0,0.0,20.0,68.256,65.338,65.44,68.016
42.0,360.0,2.0,0.0,124.333,67.584,70.215,65.964,64.324
42.0,360.0,2.0,0.0,228.667,25.58,27.212,24.594,18.941
42.0,360.0,2.0,0.0,333.0,3.661,3.587,3.285,1.418
42.0,360.0,2.0,0.333333,20.0,68.256,65.338,65.44,68.017
42.0,360.0,2.0,0.333333,124.333,67.584,70.215,65.964,64.324
42.0,360.0,2.0,0.333333,228.667,25.58,27.212,24.594,18.941
42.0,360.0,2.0,0.333333,333.0,3.661,3.587,3.285,1.418
42.0,360.0,2.0,0.666667,20.0,68.256,65.338,65.439,68.016
42.0,360.0,2.0,0.666667,124.333,67.583,70.214,65.963,64.324
42.0,360.0,2.0,0.666667,228.667,25.58,27.211,24.593,18.94
42.0,360.0,2.0,0.666667,333.0,3.661,3.587,3.285,1.418
42.0,360.0,2.0,1.0,20.0,68.254,65.336,65.438,68.015
42.0,360.0,2.0,1.0,124.333,67.582,70.212,65.962,64.322
42.0,360.0,2.0,1.0,228.667,25.579,27.211,24.593,18.94
42.0,360.0,2.0,1.0,333.0,3.661,3.587,3.285,1.418
43.333,60.0,1.06,0.735,20.0,90.0,85.333,84.0,81.333
45.0,120.0,1.0,0.15,100.0,87.47,84.34,86.27,84.58
45.0,120.0,1.0,1.47,100.0,87.47,84.34,86.27,84.58
46.667,60.0,1.06,0.735,20.0,93.0,88.667,87.0,84.667
50.0,1.0,2.0,0.0925,50.0,21.3,28.8,29.2,16.0
50.0,2.0,2.0,0.1375,50.0,42.7,47.0,50.0,26.8
50.0,3.0,2.0,0.2025,50.0,81.4,79.5,81.6,45.0
50.0,12.0,1.0,0.0,100.0,88.05,64.55,56.1,59.53
50.0,15.0,2.0,0.33,50.0,99.9,99.8,99.9,59.7
50.0,15.0,2.0,0.735,50.0,100.0,98.0,100.0,60.0
50.0,15.0,2.0,0.98,50.0,95.0,87.0,100.0,100.0
50.0,20.0,2.0,0.735,50.0,100.0,98.333,100.0,63.333
50.0,20.0,2.0,0.98,50.0,96.667,91.333,100.0,100.0
50.0,25.0,2.0,0.735,50.0,100.0,98.667,100.0,66.667
50.0,25.0,2.0,0.98,50.0,98.333,95.667,100.0,100.0
50.0,30.0,2.0,0.3175,50.0,99.9,99.8,99.9,71.2
50.0,30.0,2.0,0.735,50.0,100.0,99.0,100.0,70.0
50.0,30.0,2.0,0.98,50.0,100.0,100.0,100.0,100.0
50.0,40.0,1.0,0.0,100.0,83.98,71.13,71.2,69.31
50.0,40.0,2.0,0.735,50.0,100.0,99.333,100.0,70.0
50.0,50.0,1.0,0.0,100.0,86.26,77.23,73.22,76.0
50.0,50.0,2.0,0.735,50.0,100.0,99.667,100.0,70.0
50.0,60.0,1.0,0.0,100.0,85.12,89.52,87.89,88.87
50.0,60.0,1.06,0.735,20.0,96.0,92.0,90.0,88.0
50.0,60.0,2.0,0.335,50.0,99.9,99.9,99.9,70.2
50.0,60.0,2.0,0.735,50.0,100.0,100.0,100.0,70.0
50.0,120.0,1.0,0.0,100.0,87.24,93.27,86.1,86.75
50.0,120.0,1.0,1.47,100.0,88.917,84.58,88.437,85.143
50.0,180.0,1.0,0.0,100.0,83.0,90.17,86.26,87.89
50.0,240.0,1.0,0.0,100.0,80.23,83.98,81.21,79.09
50.0,360.0,1.0,0.0,100.0,82.19,87.24,83.49,82.84
53.333,60.0,1.06,0.735,20.0,97.203,94.513,93.097,91.727
55.0,120.0,1.0,1.47,100.0,90.363,84.82,90.603,85.707
56.667,60.0,1.06,0.735,20.0,98.407,97.027,96.193,95.453
58.0,1.0,0.3,0.0,20.0,59.315,62.678,63.783,35.059
58.0,1.0,0.3,0.0,124.333,68.691,60.195,58.051,56.362
58.0,1.0,0.3,0.0,228.667,71.843,51.939,48.571,53.422
58.0,1.0,0.3,0.0,333.0,56.469,55.313,50.92,53.051
58.0,1.0,0.3,0.333333,20.0,59.318,62.68,63.785,35.06
58.0,1.0,0.3,0.333333,124.333,68.692,60.197,58.053,56.363
58.0,1.0,0.3,0.333333,228.667,71.843,51.94,48.572,53.421
58.0,1.0,0.3,0.333333,333.0,56.468,55.313,50.92,53.05
58.0,1.0,0.3,0.666667,20.0,59.32,62.682,63.787,35.061
58.0,1.0,0.3,0.666667,124.333,68.693,60.199,58.054,56.363
58.0,1.0,0.3,0.666667,228.667,71.842,51.939,48.571,53.421
58.0,1.0,0.3,0.666667,333.0,56.467,55.312,50.919,53.049
58.0,1.0,0.3,1.0,20.0,59.321,62.683,63.788,35.061
58.0,1.0,0.3,1.0,124.333,68.693,60.2,58.055,56.363
58.0,1.0,0.3,1.0,228.667,71.841,51.939,48.571,53.419
58.0,1.0,0.3,1.0,333.0,56.466,55.311,50.918,53.048
58.0,1.0,0.725,0.0,20.0,59.322,62.687,63.792,35.063
58.0,1.0,0.725,0.0,124.333,68.698,60.204,58.06,56.37
58.0,1.0,0.725,0.0,228.667,71.847,51.943,48.575,53.426
58.0,1.0,0.725,0.0,333.0,56.47,55.315,50.921,53.053
58.0,1.0,0.725,0.333333,20.0,59.324,62.689,63.795,35.065
58.0,1.0,0.725,0.333333,124.333,68.699,60.207,58.062,56.371
58.0,1.0,0.725,0.333333,228.667,71.847,51.944,48.576,53.426
58.0,1.0,0.725,0.333333,333.0,56.47,55.315,50.921,53.052
58.0,1.0,0.725,0.666667,20.0,59.326,62.691,63.796,35.066
58.0,1.0,0.725,0.666667,124.333,68.7,60.208,58.064,56.372
58.0,1.0,0.725,0.666667,228.667,71.846,51.944,48.576,53.425
58.0,1.0,0.725,0.666667,333.0,56.469,55.314,50.92,53.051
58.0,1.0,0.725,1.0,20.0,59.327,62.692,63.798,35.066
58.0,1.0,0.725,1.0,124.333,68.7,60.209,58.065,56.371
58.0,1.0,0.725,1.0,228.667,71.845,51.943,48.575,53.423
58.0,1.0,0.725,1.0,333.0,56.467,55.312,50.919,53.049
58.0,1.0,1.15,0.0,20.0,59.327,62.695,63.8,35.067
58.0,1.0,1.15,0.0,124.333,68.704,60.213,58.069,56.377
58.0,1.0,1.15,0.0,228.667,71.85,51.947,48.579,53.429
58.0,1.0,1.15,0.0,333.0,56.471,55.315,50.922,53.053
58.0,1.0,1.15,0.333333,20.0,59.33,62.697,63.803,35.069
58.0,1.0,1.15,0.333333,124.333,68.705,60.215,58.071,56.378
58.0,1.0,1.15,0.333333,228.667,71.85,51.947,48.579,53.429
58.0,1.0,1.15,0.333333,333.0,56.47,55.315,50.922,53.053
58.0,1.0,1.15,0.666667,20.0,59.331,62.699,63.805,35.069
58.0,1.0,1.15,0.666667,124.333,68.706,60.216,58.072,56.379
58.0,1.0,1.15,0.666667,228.667,71.849,51.947,48.579,53.428
58.0,1.0,1.15,0.666667,333.0,56.469,55.314,50.921,53.051
58.0,1.0,1.15,1.0,20.0,59.332,62.7,63.806,35.07
58.0,1.0,1.15,1.0,124.333,68.706,60.217,58.073,56.378
58.0,1.0,1.15,1.0,228.667,71.847,51.946,48.578,53.426
58.0,1.0,1.15,1.0,333.0,56.468,55.313,50.92,53.05
58.0,1.0,1.575,0.0,20.0,59.332,62.701,63.807,35.07
58.0,1.0,1.575,0.0,124.333,68.709,60.22,58.076,56.383
58.0,1.0,1.575,0.0,228.667,71.851,51.949,48.581,53.43
58.0,1.0,1.575,0.0,333.0,56.47,55.315,50.922,53.052
58.0,1.0,1.575,0.333333,20.0,59.334,62.704,63.81,35.072
58.0,1.0,1.575,0.333333,124.333,68.71,60.222,58.078,56.384
58.0,1.0,1.575,0.333333,228.667,71.851,51.949,48.581,53.43
58.0,1.0,1.575,0.333333,333.0,56.47,55.315,50.921,53.052
58.0,1.0,1.575,0.666667,20.0,59.336,62.706,63.812,35.073
58.0,1.0,1.575,0.666667,124.333,68.711,60.224,58.08,56.384
58.0,1.0,1.575,0.666667,228.667,71.85,51.949,48.581,53.43
58.0,1.0,1.575,0.666667,333.0,56.469,55.314,50.921,53.051
58.0,1.0,1.575,1.0,20.0,59.337,62.707,63.813,35.073
58.0,1.0,1.575,1.0,124.333,68.711,60.225,58.081,56.384
58.0,1.0,1.575,1.0,228.667,71.848,51.948,48.581,53.428
58.0,1.0,1.575,1.0,333.0,56.467,55.312,50.919,53.049
58.0,1.0,2.0,0.0,20.0,59.335,62.707,63.813,35.073
58.0,1.0,2.0,0.0,124.333,68.712,60.226,58.082,56.387
58.0,1.0,2.0,0.0,228.667,71.851,51.95,48.582,53.431
58.0,1.0,2.0,0.0,333.0,56.469,55.314,50.92,53.05
58.0,1.0,2.0,0.333333,20.0,59.337,62.709,63.815,35.074
58.0,1.0,2.0,0.333333,124.333,68.714,60.228,58.085,56.389
58.0,1.0,2.0,0.333333,228.667,71.851,51.951,48.583,53.431
58.0,1.0,2.0,0.333333,333.0,56.468,55.313,50.92,53.05
58.0,1.0,2.0,0.666667,20.0,59.339,62.711,63.817,35.075
58.0,1.0,2.0,0.666667,124.333,68.715,60.23,58.086,56.389
58.0,1.0,2.0,0.666667,228.667,71.85,51.95,48.583,53.43
58.0,1.0,2.0,0.666667,333.0,56.467,55.312,50.919,53.049
58.0,1.0,2.0,1.0,20.0,59.34,62.713,63.819,35.075
58.0,1.0,2.0,1.0,124.333,68.715,60.231,58.087,56.388
58.0,1.0,2.0,1.0,228.667,71.848,51.95,48.582,53.429
58.0,1.0,2.0,1.0,333.0,56.466,55.311,50.918,53.047
58.0,90.75,0.3,0.0,20.0,87.362,70.274,69.982,51.681
58.0,90.75,0.3,0.0,124.333,90.374,86.259,85.861,87.693
58.0,90.75,0.3,0.0,228.667,76.683,58.328,57.955,52.463
58.0,90.75,0.3,0.0,333.0,58.969,55.25,52.544,51.648
58.0,90.75,0.3,0.333333,20.0,87.364,70.277,69.984,51.683
58.0,90.75,0.3,0.333333,124.333,90.375,86.261,85.863,87.694
58.0,90.75,0.3,0.333333,228.667,76.683,58.328,57.955,52.462
58.0,90.75,0.3,0.333333,333.0,58.969,55.25,52.543,51.647
58.0,90.75,0.3,0.666667,20.0,87.364,70.279,69.986,51.683
58.0,90.75,0.3,0.666667,124.333,90.375,86.262,85.864,87.694
58.0,90.75,0.3,0.666667,228.667,76.682,58.328,57.955,52.462
58.0,90.75,0.3,0.666667,333.0,58.968,55.249,52.542,51.646
58.0,90.75,0.3,1.0,20.0,87.364,70.28,69.987,51.683
58.0,90.75,0.3,1.0,124.333,90.374,86.262,85.864,87.693
58.0,90.75,0.3,1.0,228.667,76.68,58.327,57.954,52.46
58.0,90.75,0.3,1.0,333.0,58.966,55.247,52.541,51.644
58.0,90.75,0.725,0.0,20.0,87.371,70.286,69.992,51.69
58.0,90.75,0.725,0.0,124.333,90.384,86.271,85.872,87.708
58.0,90.75,0.725,0.0,228.667,76.689,58.333,57.96,52.469
58.0,90.75,0.725,0.0,333.0,58.971,55.252,52.545,51.649
58.0,90.75,0.725,0.333333,20.0,87.373,70.288,69.995,51.692
58.0,90.75,0.725,0.333333,124.333,90.385,86.273,85.874,87.709
58.0,90.75,0.725,0.333333,228.667,76.689,58.333,57.961,52.469
58.0,90.75,0.725,0.333333,333.0,58.97,55.252,52.545,51.649
58.0,90.75,0.725,0.666667,20.0,87.374,70.29,69.997,51.692
58.0,90.75,0.725,0.666667,124.333,90.386,86.274,85.875,87.709
58.0,90.75,0.725,0.666667,228.667,76.688,58.333,57.96,52.468
58.0,90.75,0.725,0.666667,333.0,58.969,55.251,52.544,51.648
58.0,90.75,0.725,1.0,20.0,87.374,70.291,69.997,51.692
58.0,90.75,0.725,1.0,124.333,90.385,86.275,85.876,87.707
58.0,90.75,0.725,1.0,228.667,76.686,58.332,57.959,52.466
58.0,90.75,0.725,1.0,333.0,58.968,55.249,52.543,51.646
58.0,90.75,1.15,0.0,20.0,87.379,70.296,70.002,51.698
58.0,90.75,1.15,0.0,124.333,90.394,86.282,85.883,87.72
58.0,90.75,1.15,0.0,228.667,76.693,58.337,57.964,52.474
58.0,90.75,1.15,0.0,333.0,58.971,55.253,52.546,51.65
58.0,90.75,1.15,0.333333,20.0,87.381,70.298,70.004,51.7
58.0,90.75,1.15,0.333333,124.333,90.395,86.284,85.885,87.721
58.0,90.75,1.15,0.333333,228.667,76.693,58.338,57.965,52.474
58.0,90.75,1.15,0.333333,333.0,58.971,55.252,52.546,51.65
58.0,90.75,1.15,0.666667,20.0,87.382,70.3,70.006,51.7
58.0,90.75,1.15,0.666667,124.333,90.395,86.285,85.886,87.721
58.0,90.75,1.15,0.666667,228.667,76.692,58.337,57.964,52.473
58.0,90.75,1.15,0.666667,333.0,58.97,55.251,52.545,51.649
58.0,90.75,1.15,1.0,20.0,87.381,70.301,70.007,51.7
58.0,90.75,1.15,1.0,124.333,90.394,86.285,85.886,87.72
58.0,90.75,1.15,1.0,228.667,76.69,58.336,57.963,52.471
58.0,90.75,1.15,1.0,333.0,58.968,55.25,52.543,51.647
58.0,90.75,1.575,0.0,20.0,87.385,70.305,70.01,51.705
58.0,90.75,1.575,0.0,124.333,90.401,86.291,85.891,87.731
58.0,90.75,1.575,0.0,228.667,76.695,58.34,57.967,52.478
58.0,90.75,1.575,0.0,333.0,58.971,55.252,52.546,51.65
58.0,90.75,1.575,0.333333,20.0,87.387,70.307,70.012,51.706
58.0,90.75,1.575,0.333333,124.333,90.402,86.293,85.893,87.732
58.0,90.75,1.575,0.333333,228.667,76.695,58.341,57.968,52.478
58.0,90.75,1.575,0.333333,333.0,58.971,55.252,52.545,51.649
58.0,90.75,1.575,0.666667,20.0,87.388,70.309,70.014,51.707
58.0,90.75,1.575,0.666667,124.333,90.402,86.294,85.894,87.732
58.0,90.75,1.575,0.666667,228.667,76.694,58.34,57.967,52.477
58.0,90.75,1.575,0.666667,333.0,58.97,55.251,52.544,51.648
58.0,90.75,1.575,1.0,20.0,87.388,70.31,70.015,51.707
58.0,90.75,1.575,1.0,124.333,90.401,86.294,85.895,87.731
58.0,90.75,1.575,1.0,228.667,76.692,58.339,57.966,52.475
58.0,90.75,1.575,1.0,333.0,58.968,55.25,52.543,51.646
58.0,90.75,2.0,0.0,20.0,87.39,70.312,70.017,51.711
58.0,90.75,2.0,0.0,124.333,90.407,86.298,85.898,87.74
58.0,90.75,2.0,0.0,228.667,76.696,58.342,57.969,52.481
58.0,90.75,2.0,0.0,333.0,58.97,55.251,52.544,51.648
58.0,90.75,2.0,0.333333,20.0,87.391,70.315,70.019,51.712
58.0,90.75,2.0,0.333333,124.333,90.408,86.3,85.9,87.741
58.0,90.75,2.0,0.333333,228.667,76.696,58.343,57.97,52.48
58.0,90.75,2.0,0.333333,333.0,58.969,55.251,52.544,51.648
58.0,90.75,2.0,0.666667,20.0,87.392,70.316,70.021,51.713
58.0,90.75,2.0,0.666667,124.333,90.408,86.301,85.902,87.741
58.0,90.75,2.0,0.666667,228.667,76.695,58.342,57.969,52.48
58.0,90.75,2.0,0.666667,333.0,58.968,55.25,52.543,51.646
58.0,90.75,2.0,1.0,20.0,87.392,70.317,70.022,51.712
58.0,90.75,2.0,1.0,124.333,90.407,86.302,85.902,87.739
58.0,90.75,2.0,1.0,228.667,76.693,58.341,57.968,52.478
58.0,90.75,2.0,1.0,333.0,58.967,55.248,52.542,51.645
58.0,180.5,0.3,0.0,20.0,84.238,61.664,64.381,63.694
58.0,180.5,0.3,0.0,124.333,74.893,79.969,79.517,76.36
58.0,180.5,0.3,0.0,228.667,41.506,35.761,35.94,19.704
58.0,180.5,0.3,0.0,333.0,26.481,22.36,22.436,14.301
58.0,180.5,0.3,0.333333,20.0,84.239,61.666,64.383,63.695
58.0,180.5,0.3,0.333333,124.333,74.894,79.97,79.518,76.361
58.0,180.5,0.3,0.333333,228.667,41.506,35.762,35.94,19.704
58.0,180.5,0.3,0.333333,333.0,26.481,22.36,22.436,14.301
58.0,180.5,0.3,0.666667,20.0,84.239,61.667,64.383,63.696
58.0,180.5,0.3,0.666667,124.333,74.893,79.971,79.518,76.361
58.0,180.5,0.3,0.666667,228.667,41.506,35.761,35.94,19.704
58.0,180.5,0.3,0.666667,333.0,26.48,22.359,22.435,14.301
58.0,180.5,0.3,1.0,20.0,84.238,61.667,64.383,63.696
58.0,180.5,0.3,1.0,124.333,74.892,79.97,79.518,76.36
58.0,180.5,0.3,1.0,228.667,41.504,35.761,35.939,19.703
58.0,180.5,0.3,1.0,333.0,26.48,22.358,22.435,14.3
58.0,180.5,0.725,0.0,20.0,84.244,61.673,64.388,63.699
58.0,180.5,0.725,0.0,124.333,74.901,79.978,79.525,76.37
58.0,180.5,0.725,0.0,228.667,41.51,35.765,35.943,19.708
58.0,180.5,0.725,0.0,333.0,26.482,22.361,22.437,14.302
58.0,180.5,0.725,0.333333,20.0,84.245,61.674,64.39,63.7
58.0,180.5,0.725,0.333333,124.333,74.901,79.979,79.526,76.371
58.0,180.5,0.725,0.333333,228.667,41.51,35.765,35.943,19.708
58.0,180.5,0.725,0.333333,333.0,26.482,22.36,22.437,14.302
58.0,180.5,0.725,0.666667,20.0,84.245,61.675,64.39,63.701
58.0,180.5,0.725,0.666667,124.333,74.901,79.979,79.526,76.37
58.0,180.5,0.725,0.666667,228.667,41.509,35.764,35.943,19.707
58.0,180.5,0.725,0.666667,333.0,26.481,22.36,22.436,14.302
58.0,180.5,0.725,1.0,20.0,84.244,61.676,64.39,63.701
58.0,180.5,0.725,1.0,124.333,74.9,79.978,79.525,76.369
58.0,180.5,0.725,1.0,228.667,41.508,35.764,35.942,19.707
58.0,180.5,0.725,1.0,333.0,26.481,22.359,22.436,14.301
58.0,180.5,1.15,0.0,20.0,84.248,61.68,64.394,63.703
58.0,180.5,1.15,0.0,124.333,74.907,79.985,79.531,76.377
58.0,180.5,1.15,0.0,228.667,41.513,35.767,35.945,19.711
58.0,180.5,1.15,0.0,333.0,26.482,22.361,22.437,14.302
58.0,180.5,1.15,0.333333,20.0,84.249,61.682,64.395,63.704
58.0,180.5,1.15,0.333333,124.333,74.907,79.986,79.532,76.378
58.0,180.5,1.15,0.333333,228.667,41.512,35.767,35.946,19.711
58.0,180.5,1.15,0.333333,333.0,26.482,22.361,22.437,14.302
58.0,180.5,1.15,0.666667,20.0,84.249,61.683,64.396,63.705
58.0,180.5,1.15,0.666667,124.333,74.907,79.986,79.532,76.378
58.0,180.5,1.15,0.666667,228.667,41.512,35.767,35.945,19.711
58.0,180.5,1.15,0.666667,333.0,26.482,22.36,22.437,14.302
58.0,180.5,1.15,1.0,20.0,84.248,61.683,64.396,63.705
58.0,180.5,1.15,1.0,124.333,74.905,79.985,79.531,76.377
58.0,180.5,1.15,1.0,228.667,41.511,35.766,35.945,19.71
58.0,180.5,1.15,1.0,333.0,26.481,22.36,22.436,14.301
58.0,180.5,1.575,0.0,20.0,84.251,61.686,64.398,63.705
58.0,180.5,1.575,0.0,124.333,74.911,79.991,79.536,76.383
58.0,180.5,1.575,0.0,228.667,41.515,35.769,35.947,19.714
58.0,180.5,1.575,0.0,333.0,26.482,22.361,22.437,14.303
58.0,180.5,1.575,0.333333,20.0,84.252,61.688,64.4,63.707
58.0,180.5,1.575,0.333333,124.333,74.912,79.992,79.537,76.384
58.0,180.5,1.575,0.333333,228.667,41.514,35.769,35.947,19.714
58.0,180.5,1.575,0.333333,333.0,26.482,22.361,22.437,14.302
58.0,180.5,1.575,0.666667,20.0,84.252,61.689,64.401,63.707
58.0,180.5,1.575,0.666667,124.333,74.911,79.992,79.537,76.384
58.0,180.5,1.575,0.666667,228.667,41.514,35.769,35.947,19.713
58.0,180.5,1.575,0.666667,333.0,26.482,22.36,22.437,14.302
58.0,180.5,1.575,1.0,20.0,84.251,61.689,64.401,63.707
58.0,180.5,1.575,1.0,124.333,74.91,79.991,79.536,76.383
58.0,180.5,1.575,1.0,228.667,41.513,35.768,35.946,19.713
58.0,180.5,1.575,1.0,333.0,26.481,22.36,22.436,14.301
58.0,180.5,2.0,0.0,20.0,84.252,61.692,64.402,63.706
58.0,180.5,2.0,0.0,124.333,74.914,79.995,79.539,76.388
58.0,180.5,2.0,0.0,228.667,41.516,35.771,35.948,19.716
58.0,180.5,2.0,0.0,333.0,26.482,22.361,22.437,14.302
58.0,180.5,2.0,0.333333,20.0,84.253,61.693,64.403,63.708
58.0,180.5,2.0,0.333333,124.333,74.915,79.996,79.54,76.389
58.0,180.5,2.0,0.333333,228.667,41.516,35.771,35.949,19.716
58.0,180.5,2.0,0.333333,333.0,26.482,22.36,22.437,14.302
58.0,180.5,2.0,0.666667,20.0,84.253,61.694,64.404,63.708
58.0,180.5,2.0,0.666667,124.333,74.914,79.996,79.54,76.388
58.0,180.5,2.0,0.666667,228.667,41.515,35.77,35.948,19.716
58.0,180.5,2.0,0.666667,333.0,26.481,22.36,22.436,14.302
58.0,180.5,2.0,1.0,20.0,84.252,61.694,64.404,63.708
58.0,180.5,2.0,1.0,124.333,74.913,79.995,79.54,76.387
58.0,180.5,2.0,1.0,228.667,41.514,35.77,35.948,19.715
58.0,180.5,2.0,1.0,333.0,26.481,22.359,22.436,14.301
58.0,270.25,0.3,0.0,20.0,91.233,79.135,82.392,96.996
58.0,270.25,0.3,0.0,124.333,76.778,82.365,78.703,75.586
58.0,270.25,0.3,0.0,228.667,27.019,28.527,26.047,14.252
58.0,270.25,0.3,0.0,333.0,6.847,5.3,5.402,0.693
58.0,270.25,0.3,0.333333,20.0,91.233,79.136,82.392,96.998
58.0,270.25,0.3,0.333333,124.333,76.778,82.365,78.704,75.587
58.0,270.25,0.3,0.333333,228.667,27.019,28.527,26.047,14.252
58.0,270.25,0.3,0.333333,333.0,6.847,5.3,5.402,0.693
58.0,270.25,0.3,0.666667,20.0,91.233,79.136,82.392,96.998
58.0,270.25,0.3,0.666667,124.333,76.778,82.365,78.703,75.587
58.0,270.25,0.3,0.666667,228.667,27.019,28.527,26.046,14.251
58.0,270.25,0.3,0.666667,333.0,6.847,5.3,5.401,0.693
58.0,270.25,0.3,1.0,20.0,91.232,79.135,82.391,96.998
58.0,270.25,0.3,1.0,124.333,76.776,82.363,78.702,75.585
58.0,270.25,0.3,1.0,228.667,27.018,28.526,26.046,14.251
58.0,270.25,0.3,1.0,333.0,6.847,5.3,5.401,0.692
58.0,270.25,0.725,0.0,20.0,91.235,79.141,82.396,96.998
58.0,270.25,0.725,0.0,124.333,76.781,82.37,78.707,75.589
58.0,270.25,0.725,0.0,228.667,27.021,28.528,26.048,14.253
58.0,270.25,0.725,0.0,333.0,6.847,5.301,5.402,0.693
58.0,270.25,0.725,0.333333,20.0,91.236,79.141,82.397,97.0
58.0,270.25,0.725,0.333333,124.333,76.781,82.37,78.708,75.59
58.0,270.25,0.725,0.333333,228.667,27.021,28.528,26.048,14.253
58.0,270.25,0.725,0.333333,333.0,6.847,5.301,5.402,0.693
58.0,270.25,0.725,0.666667,20.0,91.236,79.141,82.397,97.0
58.0,270.25,0.725,0.666667,124.333,76.781,82.37,78.707,75.59
58.0,270.25,0.725,0.666667,228.667,27.02,28.528,26.048,14.253
58.0,270.25,0.725,0.666667,333.0,6.847,5.301,5.402,0.693
58.0,270.25,0.725,1.0,20.0,91.234,79.141,82.395,97.0
58.0,270.25,0.725,1.0,124.333,76.779,82.368,78.706,75.589
58.0,270.25,0.725,1.0,228.667,27.02,28.527,26.047,14.252
58.0,270.25,0.725,1.0,333.0,6.847,5.3,5.402,0.693
58.0,270.25,1.15,0.0,20.0,91.236,79.145,82.399,96.998
58.0,270.25,1.15,0.0,124.333,76.783,82.373,78.71,75.591
